longitude,latitude
-87.637621,41.763374
-87.751865,41.898358
-87.706272,41.783581
-87.715189,41.863306
-87.66183,41.730032
-87.634886,41.769483
-87.723096,41.906197
-87.72331,41.888687
-87.674653,41.902554
-87.696189,41.786511
-87.601734,41.764886
-87.696353,41.902106
-87.732491,41.90246
-87.718879,41.939086
-87.736441,41.880707
-87.721964,41.844193
-87.64748,41.704541
-87.656862,41.726222
-87.604927,41.745367
-87.620688,41.830434
-87.758808,41.965426
-87.566326,41.748502
-87.733081,41.87867
-87.737719,41.899647
-87.746043,41.911169
-87.752232,41.901625
-87.584296,41.759587
-87.709376,41.924584
-87.617257,41.786672
-87.694469,41.963846
-87.646087,41.78892
-87.668285,41.755663
-87.68894,42.01554
-87.705386,41.892677
-87.658325,41.894501
-87.726696,41.839075
-87.757382,41.903246
-87.744952,41.898825
-87.689162,41.762865
-87.714922,41.780491
-87.693207,41.876849
-87.612712,41.766182
-87.604382,41.724279
-87.621746,41.67176
-87.668447,41.854911
-87.597115,41.761999
-87.647764,41.759508
-87.613803,41.748933
-87.634714,41.76134
-87.640319,41.709149
-87.716951,41.918299
-87.551412,41.730333
-87.773187,41.925319
-87.653886,41.761814
-87.620398,41.782783
-87.622979,41.820058
-87.606005,41.777147
-87.576982,41.765395
-87.790722,41.99914
-87.711493,41.892375
-87.722474,41.89247
-87.597052,41.813076
-87.651326,41.954424
-87.670818,41.771998
-87.610012,41.754304
-87.768203,41.901332
-87.601433,41.752664
-87.669022,41.783648
-87.52565,41.696644
-87.656694,41.765272
-87.622678,41.683176
-87.695046,41.743556
-87.730417,41.846107
-87.723871,41.811445
-87.640203,41.763878
-87.609255,41.747666
-87.650313,41.70818
-87.603836,41.75179
-87.646829,41.758852
-87.730646,41.878419
-87.690846,41.813699
-87.600294,41.744572
-87.654963,41.80332
-87.619469,41.810048
-87.619469,41.810048
-87.650538,41.761671
-87.550358,41.737502
-87.674658,42.011299
-87.732343,41.905395
-87.646588,41.797932
-87.646588,41.797932
-87.706628,41.885499
-87.635745,41.708798
-87.625938,41.699728
-87.718997,41.900799
-87.699657,41.955403
-87.636795,41.67296
-87.722715,41.900273
-87.69774,41.828098
-87.677935,41.826601
-87.570958,41.751579
-87.68472,41.768636
-87.614675,41.736454
-87.713826,41.848189
-87.684939,41.776706
-87.561536,41.7519
-87.56896,41.759049
-87.625414,41.855409
-87.638709,41.853701
-87.624993,41.773119
-87.765338,41.884339
-87.645788,41.736839
-87.642977,41.706805
-87.608556,41.751117
-87.702562,41.881819
-87.675736,41.883268
-87.573772,41.771551
-87.677625,41.92191
-87.724965,41.893869
-87.672318,41.804782
-87.662897,41.839132
-87.641917,41.723731
-87.741857,41.893117
-87.672936,41.876361
-87.688459,41.995842
-87.662369,41.807754
-87.638412,41.676741
-87.721545,41.870873
-87.600168,41.750455
-87.600168,41.750455
-87.75865,41.895017
-87.60532,41.729452
-87.752402,41.909228
-87.592749,41.758596
-87.651994,41.725888
-87.66317,41.780143
-87.713767,41.90719
-87.719395,41.918211
-87.724845,41.949497
-87.726713,41.924594
-87.616868,41.824543
-87.547285,41.657424
-87.653201,41.7257
-87.607613,41.755153
-87.774226,41.908672
-87.681227,41.793949
-87.621186,41.691655
-87.71261,41.858512
-87.649686,41.740738
-87.600259,41.7782
-87.661342,41.842189
-87.644815,41.705186
-87.739823,41.77262
-87.698056,41.849933
-87.720897,41.839102
-87.666636,41.984609
-87.609209,41.758945
-87.628352,41.76696
-87.695291,41.823795
-87.568339,41.767885
-87.618758,41.770663
-87.71751,41.858234
-87.647245,41.854238
-87.707378,41.795395
-87.650099,41.772283
-87.75647,41.973524
-87.595855,41.657512
-87.623038,41.695363
-87.659937,41.749975
-87.65853,41.750315
-87.745659,41.894956
-87.719607,41.967789
-87.628523,41.709473
-87.61712,41.769615
-87.751244,41.927957
-87.687168,41.768381
-87.687168,41.768381
-87.720814,41.875913
-87.720814,41.875913
-87.639261,41.793154
-87.639261,41.793154
-87.719404,41.867108
-87.72614,41.902089
-87.726973,41.838429
-87.750872,41.895691
-87.626186,41.708844
-87.74661,41.890576
-87.769985,41.89453
-87.650942,41.968354
-87.627017,41.668334
-87.761545,41.907726
-87.711658,41.897736
-87.605184,41.756101
-87.713705,41.870977
-87.651747,41.947022
-87.651747,41.947022
-87.651747,41.947022
-87.651747,41.947022
-87.673387,41.799275
-87.637828,41.740452
-87.640553,41.773302
-87.758743,41.882215
-87.639346,41.684143
-87.59482,41.725958
-87.619464,41.79831
-87.660125,41.806953
-87.627381,41.679898
-87.664683,41.803223
-87.646101,41.661781
-87.748955,41.888769
-87.632872,41.664399
-87.670366,41.776406
-87.621025,41.807697
-87.544345,41.741429
-87.64935,41.770692
-87.707399,41.968574
-87.697106,41.999337
-87.696178,41.999335
-87.697106,41.999337
-87.689764,41.873743
-87.713471,41.846137
-87.724415,41.87175
-87.545602,41.730249
-87.617576,41.674766
-87.641946,41.897732
-87.723912,41.899245
-87.723912,41.899245
-87.634216,41.79103
-87.649502,41.779766
-87.760766,41.894116
-87.629486,41.759145
-87.764949,41.886736
-87.662049,41.795515
-87.614626,41.830835
-87.581045,41.739817
-87.749471,41.891455
-87.698977,41.911555
-87.659544,41.792408
-87.732668,41.912266
-87.658423,41.784638
-87.712593,41.847768
-87.624394,41.800835
-87.663271,41.73804
-87.624115,41.789906
-87.733982,41.880516
-87.7288,41.898884
-87.627172,41.850123
-87.580731,41.765472
-87.712346,41.838834
-87.744569,41.891287
-87.674461,41.766723
-87.69709,41.795567
-87.62716,41.849555
-87.61155,41.651959
-87.699348,41.779286
-87.733278,41.916967
-87.603593,41.655704
-87.621555,41.794281
-87.722152,41.931958
-87.617459,41.758256
-87.573342,41.740832
-87.700855,41.778894
-87.604909,41.744686
-87.736352,41.871341
-87.588477,41.757185
-87.640658,41.710683
-87.717481,41.844454
-87.750783,41.904705
-87.63139,41.896326
-87.659631,41.86599
-87.608683,41.7496
-87.67324,41.794249
-87.60434,41.760328
-87.711673,41.907151
-87.772668,41.780452
-87.639762,41.881992
-87.639762,41.881992
-87.639762,41.881992
-87.731255,41.876907
-87.616817,41.769207
-87.763573,41.887055
-87.596769,41.744862
-87.643035,41.670608
-87.653506,41.967186
-87.754107,41.947754
-87.698217,41.782425
-87.609224,41.724339
-87.71079,41.96014
-87.670996,41.831246
-87.700296,41.881842
-87.570826,41.776653
-87.721786,41.933789
-87.680467,41.883194
-87.556427,41.730364
-87.685301,41.79212
-87.576512,41.768578
-87.681934,41.759616
-87.74512,41.873244
-87.668037,41.792076
-87.627025,41.842131
-87.735715,41.883379
-87.58777,41.727073
-87.58777,41.727073
-87.705761,41.86449
-87.70738,41.935553
-87.525908,41.700329
-87.690907,41.815747
-87.694608,41.904659
-87.644071,41.713426
-87.725284,41.852468
-87.66391,41.728071
-87.708787,41.893376
-87.602468,41.655192
-87.755219,41.888529
-87.619985,41.681675
-87.707979,41.840715
-87.729958,41.905429
-87.638638,41.680903
-87.596895,41.654514
-87.6736,41.764915
-87.769331,41.898816
-87.725625,41.911828
-87.748194,41.889654
-87.701355,41.822761
-87.657423,41.718181
-87.567537,41.747758
-87.623766,41.787283
-87.620174,41.708376
-87.765154,41.972584
-87.752608,41.876797
-87.61727,41.787182
-87.733227,41.882367
-87.715084,41.859749
-87.708242,41.863038
-87.646458,41.791921
-87.624536,41.882752
-87.537853,41.706598
-87.584319,41.804275
-87.605844,41.783949
-87.660428,41.750288
-87.616572,41.78762
-87.744698,41.868829
-87.63825,41.904911
-87.622002,41.700623
-87.775448,41.920207
-87.724858,41.881958
-87.751416,41.909448
-87.670535,41.794802
-87.740875,41.931716
-87.622565,41.792808
-87.62716,41.849555
-87.67092,41.856454
-87.72772,41.864679
-87.64527,41.74598
-87.64527,41.74598
-87.64527,41.74598
-87.624911,41.708537
-87.599024,41.655905
-87.620446,41.773533
-87.569692,41.722648
-87.536644,41.705168
-87.536644,41.705168
-87.625692,41.788527
-87.595951,41.764111
-87.597438,41.774839
-87.638516,41.732726
-87.713953,41.893204
-87.654292,41.766103
-87.76524,41.886671
-87.645217,41.865754
-87.694388,41.862929
-87.573873,41.772315
-87.580984,41.773287
-87.674808,41.772941
-87.648221,41.765801
-87.687952,41.763284
-87.558705,41.745665
-87.673744,41.854846
-87.776596,41.938552
-87.590905,41.75699
-87.714139,41.879662
-87.724498,41.847571
-87.683772,42.017841
-87.709915,41.849576
-87.749332,41.934923
-87.674891,41.775952
-87.652234,41.692346
-87.605872,41.780519
-87.613828,41.758541
-87.764875,41.884718
-87.708636,41.847497
-87.699584,41.787641
-87.565286,41.757669
-87.565286,41.757669
-87.672113,41.797245
-87.60949,41.733949
-87.63284,41.754731
-87.647307,41.78896
-87.633182,41.807824
-87.658264,41.836805
-87.612642,41.750838
-87.748217,41.899681
-87.72894,41.903585
-87.622559,41.687948
-87.619658,41.688465
-87.692319,41.912813
-87.627303,41.71247
-87.698388,41.872054
-87.71416,41.848147
-87.604566,41.652834
-87.621166,41.710734
-87.666542,41.741314
-87.599326,41.781594
-87.705652,41.860562
-87.669265,41.784978
-87.69078,42.00939
-87.680854,41.776436
-87.625034,41.827352
-87.619783,41.7943
-87.766567,41.897712
-87.595199,41.769987
-87.705704,41.862445
-87.602891,41.750766
-87.715036,41.898179
-87.711649,41.857291
-87.711649,41.857291
-87.572939,41.744262
-87.633247,41.90959
-87.663229,41.736501
-87.654954,41.980504
-87.687053,41.929298
-87.697351,41.927666
-87.659613,41.865302
-87.653949,41.714181
-87.679267,41.762664
-87.751865,41.898358
-87.603805,41.705298
-87.614267,41.68665
-87.609002,41.701324
-87.635823,41.680578
-87.689086,41.797534
-87.663006,41.865234
-87.651806,41.840587
-87.681162,41.93432
-87.618547,41.771205
-87.751151,41.887973
-87.723471,41.85556
-87.768154,41.884781
-87.668727,41.810497
-87.549892,41.736909
-87.602417,41.744379
-87.677655,41.750064
-87.584341,41.747229
-87.646162,41.743008
-87.773237,41.90659
-87.677951,41.796516
-87.760744,41.908109
-87.586526,41.77784
-87.629846,41.718112
-87.563641,41.75055
-87.717861,41.935305
-87.623274,41.703565
-87.622822,41.703359
-87.590902,41.768126
-87.557547,41.748695
-87.662994,41.785488
-87.746436,41.935295
-87.607459,41.73398
-87.675258,41.771258
-87.709297,41.860215
-87.66006,41.739586
-87.630074,41.690793
-87.717839,41.860683
-87.621043,41.808317
-87.567303,41.751398
-87.67399,41.806584
-87.726215,41.875149
-87.558787,41.75012
-87.715917,41.895574
-87.675736,41.883268
-87.555095,41.753583
-87.701185,41.7908
-87.693514,41.828401
-87.677951,41.796516
-87.65401,41.679842
-87.639666,41.680667
-87.623316,41.771599
-87.582521,41.763156
-87.65462,41.963422
-87.702997,41.775431
-87.596893,41.654731
-87.664797,41.761519
-87.718764,41.900197
-87.658663,41.758892
-87.64397,41.797856
-87.661373,41.735924
-87.605069,41.751603
-87.698654,41.821015
-87.720047,41.892805
-87.584769,41.780457
-87.70559,41.885296
-87.658719,41.965897
-87.623549,41.677904
-87.66784,41.761116
-87.745249,41.933286
-87.715208,41.914245
-87.702326,41.938563
-87.659729,41.723184
-87.708446,41.798269
-87.730646,41.878427
-87.655125,41.71721
-87.655262,41.722337
-87.727235,41.858176
-87.639015,41.705755
-87.676407,41.7761
-87.659978,41.797885
-87.656184,41.792144
-87.714219,41.861849
-87.557544,41.748358
-87.62239,41.767494
-87.652953,41.940034
-87.601082,41.758737
-87.674184,41.794814
-87.649078,41.752068
-87.661227,41.894878
-87.675736,41.883268
-87.673724,41.767421
-87.611579,41.741715
-87.611579,41.741715
-87.697909,41.881865
-87.690828,41.904698
-87.656859,41.75201
-87.575263,41.744225
-87.702457,41.876396
-87.595102,41.764056
-87.714593,41.895367
-87.726428,41.862296
-87.651943,41.772258
-87.740792,41.883071
-87.673171,41.791677
-87.584505,41.766534
-87.704918,41.935155
-87.756639,41.885871
-87.682282,41.853788
-87.720803,41.924665
-87.734219,41.903558
-87.640938,41.732675
-87.590994,41.760453
-87.713789,41.857001
-87.63528,41.790946
-87.682723,41.693724
-87.595112,41.799581
-87.692384,41.781212
-87.606206,41.787236
-87.749015,41.874128
-87.712262,41.936586
-87.735153,41.90423
-87.605529,41.751172
-87.73828,41.878826
-87.720934,41.851073
-87.667565,41.76325
-87.637111,41.683306
-87.668387,41.794356
-87.726098,41.838595
-87.70252,41.937211
-87.601542,41.745943
-87.596878,41.656344
-87.73319,41.875279
-87.723657,41.900495
-87.620258,41.714669
-87.573195,41.742436
-87.668925,41.739462
-87.715439,41.871661
-87.643211,41.715802
-87.659991,41.870202
-87.659991,41.870202
-87.714672,41.851772
-87.766725,41.892304
-87.663819,41.805575
-87.554192,41.73098
-87.638864,41.772191
-87.557547,41.748695
-87.713789,41.857001
-87.684779,41.764561
-87.646011,41.774361
-87.647219,41.785543
-87.714444,41.877336
-87.739308,41.931518
-87.702117,41.823226
-87.763572,41.887173
-87.618224,41.771211
-87.701273,41.878077
-87.836739,41.978696
-87.69108,41.778203
-87.674478,41.794811
-87.723378,41.880864
-87.620189,41.763641
-87.639262,41.896632
-87.670886,41.888874
-87.723655,41.87176
-87.722476,41.838644
-87.688942,41.768353
-87.768344,41.882455
-87.713763,41.846018
-87.65068,41.767243
-87.663009,41.806915
-87.674586,41.798579
-87.752782,41.883143
-87.722363,41.888336
-87.638342,41.67982
-87.557845,41.748862
-87.806194,41.923884
-87.635702,41.717879
-87.638305,41.758444
-87.649228,41.769366
-87.746593,41.94624
-87.799079,41.920025
-87.722685,41.899197
-87.718717,41.791573
-87.62849,41.676906
-87.567362,41.754749
-87.730868,41.895387
-87.763799,41.914491
-87.707264,41.864663
-87.663032,41.729639
-87.703307,41.863102
-87.71394,41.878179
-87.699324,41.810725
-87.65441,41.725345
-87.580714,41.764712
-87.582165,41.761368
-87.758868,41.885484
-87.725168,41.78253
-87.658114,41.991521
-87.61977,41.69789
-87.668237,41.89145
-87.6399,41.740652
-87.62272,41.735209
-87.6854,41.786648
-87.683615,41.924073
-87.57578,41.722354
-87.675874,41.804967
-87.697011,41.782794
-87.634586,41.852844
-87.642201,41.682134
-87.628505,41.677529
-87.573503,41.756434
-87.663969,41.730105
-87.741385,41.754658
-87.73125,41.909031
-87.716405,41.85292
-87.615696,41.77703
-87.599576,41.763799
-87.696586,41.917384
-87.670462,42.017142
-87.635614,41.664355
-87.63536,41.664142
-87.536646,41.720961
-87.710517,41.860139
-87.757885,41.876731
-87.691835,41.815691
-87.627133,41.848619
-87.585908,41.801036
-87.710607,41.91178
-87.632908,41.796664
-87.615994,41.802229
-87.685984,41.770208
-87.674283,41.765819
-87.618645,41.665889
-87.58777,41.727073
-87.671116,41.853113
-87.662517,41.894808
-87.758594,41.891059
-87.700889,41.994328
-87.645877,41.827078
-87.644702,41.757616
-87.683657,41.863687
-87.709664,41.840653
-87.696389,41.89917
-87.669909,41.770901
-87.631214,41.719948
-87.646375,41.752631
-87.635881,41.790044
-87.77695,41.91989
-87.688313,41.81756
-87.693052,41.924741
-87.698039,41.879124
-87.582228,41.763163
-87.535434,41.702881
-87.621807,41.764128
-87.728787,41.781006
-87.752392,41.881612
-87.630873,41.704226
-87.702344,41.871099
-87.720381,41.851712
-87.720381,41.851712
-87.721574,41.919007
-87.602636,41.752254
-87.682848,42.017526
-87.639707,41.90032
-87.73108,41.902548
-87.73108,41.902548
-87.73108,41.902548
-87.634277,41.793184
-87.625379,41.853951
-87.751166,41.880311
-87.666274,41.85699
-87.735954,41.902626
-87.685198,41.830388
-87.617066,41.781434
-87.662336,41.806667
-87.704636,41.95823
-87.620151,41.762054
-87.709297,41.860215
-87.565284,41.702166
-87.609353,41.817471
-87.766735,41.896547
-87.673171,41.791677
-87.627691,41.758078
-87.597061,41.782444
-87.739855,41.816419
-87.649005,41.76072
-87.583743,41.76309
-87.710088,41.889917
-87.618289,41.688105
-87.61781,41.820328
-87.686818,41.900551
-87.724672,41.877207
-87.660574,41.774206
-87.718771,41.860672
-87.68746,41.823625
-87.712836,41.880783
-87.614728,41.656378
-87.695866,41.870541
-87.620905,41.80291
-87.629852,41.773651
-87.727463,41.865877
-87.663098,41.731813
-87.760685,41.90613
-87.584234,41.76744
-87.585717,41.763784
-87.546054,41.737338
-87.709459,41.879499
-87.621856,41.765685
-87.695974,41.866618
-87.716412,41.863584
-87.766657,41.882106
-87.752367,41.880295
-87.649397,41.788671
-87.62237,41.673245
-87.610148,41.751305
-87.651338,41.792705
-87.681955,41.770931
-87.635966,41.685264
-87.62423,41.745139
-87.660103,41.784878
-87.726156,41.87786
-87.739966,41.777404
-87.740844,41.884613
-87.66474,41.902091
-87.609174,41.811226
-87.734752,41.854672
-87.702629,41.8727
-87.727763,41.855094
-87.620353,41.769012
-87.701269,41.887473
-87.656123,41.789624
-87.71784,41.860626
-87.77243,41.909402
-87.729306,41.922415
-87.753334,41.934071
-87.655251,41.77949
-87.570278,41.764481
-87.593795,41.724883
-87.573809,41.757177
-87.716501,41.913141
-87.69607,41.877326
-87.60971,41.829734
-87.623165,41.699782
-87.602877,41.704765
-87.622302,41.782378
-87.624125,41.79298
-87.610365,41.782262
-87.664856,42.015806
-87.762216,41.907499
-87.736635,41.871271
-87.720283,41.866127
-87.668317,41.791564
-87.625481,41.826356
-87.607761,41.749504
-87.679175,41.879863
-87.697966,41.913514
-87.70725,41.930832
-87.635765,41.893274
-87.613217,41.773496
-87.629114,41.685134
-87.715928,41.893738
-87.659112,42.005676
-87.721787,41.860842
-87.653799,41.793702
-87.726489,41.878748
-87.753491,41.876566
-87.649057,41.762653
-87.724567,41.893656
-87.707183,41.971108
-87.635853,41.672044
-87.661353,42.007396
-87.70759,41.765665
-87.564674,41.709137
-87.699758,41.786415
-87.609058,41.764875
-87.645726,41.801687
-87.716701,41.89051
-87.612084,41.69198
-87.689631,41.780451
-87.582712,41.770093
-87.667296,41.764102
-87.603116,41.759999
-87.685955,41.779598
-87.600696,41.742071
-87.662521,41.728412
-87.64745,41.703569
-87.680558,41.936957
-87.603826,41.751411
-87.655716,41.799726
-87.576421,41.764779
-87.657779,41.980381
-87.775252,41.903046
-87.707422,41.915465
-87.718139,41.874593
-87.642721,41.800464
-87.72352,41.800526
-87.764164,41.911938
-87.603808,41.74775
-87.601914,41.821581
-87.66418,41.783878
-87.640663,41.755928
-87.704778,41.788243
-87.69932,41.899153
-87.69558,41.850872
-87.697924,41.85361
-87.628084,41.705389
-87.629189,41.785661
-87.649065,41.75156
-87.631938,41.75071
-87.723292,41.879008
-87.670782,42.021043
-87.726435,41.771438
-87.654119,41.759546
-87.651235,41.752954
-87.646275,41.800768
-87.575094,41.772243
-87.654954,41.980504
-87.638897,41.898403
-87.711249,41.863005
-87.757699,41.881538
-87.725624,41.844127
-87.760383,41.88438
-87.666933,41.738556
-87.614614,41.677122
-87.586282,41.758713
-87.622916,41.791175
-87.757046,41.909973
-87.616622,41.804857
-87.614572,41.826469
-87.620731,41.795837
-87.713653,41.85888
-87.626773,41.788292
-87.718288,41.869794
-87.650681,41.767188
-87.649439,41.766063
-87.584553,41.768436
-87.721262,41.862417
-87.717557,41.889334
-87.628481,41.707642
-87.682109,41.752051
-87.639014,41.932399
-87.730813,41.918828
-87.606463,41.702807
-87.708658,41.750404
-87.700495,41.97844
-87.773235,41.926634
-87.614746,41.648878
-87.604157,41.74936
-87.579806,41.752098
-87.64669,41.736137
-87.667453,41.804927
-87.6887,41.880669
-87.647148,41.904503
-87.774665,41.932895
-87.725338,41.912323
-87.748295,41.903192
-87.694623,41.907253
-87.729834,41.846809
-87.699383,41.780584
-87.671543,41.775644
-87.72693,41.860556
-87.754668,41.901144
-87.741889,41.919833
-87.686041,41.782727
-87.71981,41.938186
-87.748394,41.811314
-87.665307,41.778119
-87.672933,42.021242
-87.711013,41.928586
-87.694466,41.812001
-87.694466,41.812001
-87.608309,41.783526
-87.621948,41.84357
-87.656942,41.754966
-87.728336,41.860536
-87.698981,41.798983
-87.566893,41.76796
-87.717548,41.900207
-87.741757,41.764432
-87.691058,42.001458
-87.661126,41.856106
-87.596695,41.736873
-87.698121,41.788039
-87.752779,41.8887
-87.687332,41.774677
-87.614994,41.679819
-87.693758,41.851814
-87.655174,41.987827
-87.620745,41.784901
-87.712693,41.861331
-87.634923,41.809706
-87.634331,41.671269
-87.664586,42.014561
-87.608145,41.76522
-87.619514,41.699156
-87.660181,41.80585
-87.61903,41.770977
-87.688473,41.877635
-87.60644,41.79743
-87.668279,41.76475
-87.625441,41.674549
-87.714854,41.762696
-87.673399,41.799533
-87.727924,41.879219
-87.628559,41.669623
-87.684288,41.797616
-87.727417,41.876953
-87.688361,41.77838
-87.709594,41.788075
-87.73726,41.899652
-87.736126,41.897144
-87.642943,41.705578
-87.597539,41.762425
-87.613911,41.753066
-87.613911,41.753066
-87.613911,41.753066
-87.663628,41.798176
-87.660839,41.795533
-87.689573,41.767182
-87.701919,41.916563
-87.65887,41.862959
-87.656661,41.764904
-87.649665,41.861003
-87.710247,41.937379
-87.772681,41.923983
-87.640932,41.904897
-87.640364,41.73092
-87.727431,41.85608
-87.710038,41.964576
-87.711034,41.967263
-87.640758,41.897898
-87.611498,41.753487
-87.780324,41.911224
-87.724211,41.837202
-87.72548,41.917088
-87.733331,41.860683
-87.751741,41.880522
-87.668536,41.802998
-87.749702,41.968113
-87.581984,41.753257
-87.571431,41.718757
-87.645504,41.680349
-87.625583,41.878365
-87.721838,41.917969
-87.575258,41.767365
-87.729124,41.875109
-87.663146,41.744467
-87.641922,41.772424
-87.602911,41.796535
-87.744568,41.873049
-87.666186,41.959698
-87.555392,41.747528
-87.618744,41.705521
-87.660054,41.765731
-87.72356,41.811037
-87.739659,41.7769
-87.550478,41.744759
-87.643945,41.752603
-87.687589,41.815539
-87.727294,41.909762
-87.633053,41.826468
-87.694959,41.773729
-87.76477,41.873771
-87.708691,41.859152
-87.60183,41.808704
-87.753015,41.889439
-87.638758,41.789109
-87.610921,41.727536
-87.731517,41.837635
-87.661683,41.781067
-87.745836,41.878478
-87.683195,41.768243
-87.633798,41.703275
-87.672822,41.778182
-87.627025,41.842131
-87.725846,41.881582
-87.64194,41.683
-87.612285,41.82882
-87.62945,41.896767
-87.562109,41.759152
-87.724972,41.854088
-87.738734,41.885228
-87.665272,41.814708
-87.660763,41.781081
-87.593613,41.774963
-87.646835,41.77071
-87.636387,41.670699
-87.746891,41.813648
-87.699464,41.999282
-87.67294,41.783144
-87.728159,41.906142
-87.691341,41.787722
-87.64549,41.787127
-87.731388,41.851298
-87.675119,41.68578
-87.6204,41.830652
-87.562549,41.739486
-87.71929,41.914673
-87.665968,41.794666
-87.641556,41.671647
-87.719049,41.966625
-87.663718,41.755661
-87.765227,41.894295
-87.730203,41.865779
-87.724755,41.879661
-87.629572,41.736176
-87.603719,41.796699
-87.610217,41.762804
-87.75301,41.88922
-87.710242,41.92174
-87.735389,41.874209
-87.749972,41.917086
-87.614224,41.816865
-87.702197,41.822585
-87.746032,41.812902
-87.640535,41.67705
-87.629628,41.896606
-87.630793,41.762658
-87.657513,41.808099
-87.658949,41.855424
-87.659633,41.861668
-87.669231,41.96634
-87.587812,41.741483
-87.688691,41.779918
-87.766412,41.909479
-87.711035,41.85288
-87.620225,41.673265
-87.636856,41.780919
-87.636476,41.666158
-87.625366,41.787216
-87.744587,41.809687
-87.609677,41.803008
-87.698832,41.851963
-87.578492,41.751684
-87.602479,41.746712
-87.582154,41.771412
-87.715297,41.86618
-87.658464,41.786342
-87.661607,41.872956
-87.723309,41.877225
-87.57017,41.759055
-87.597469,41.745766
-87.711482,41.89195
-87.755005,41.874798
-87.60571,41.776983
-87.662274,41.746525
-87.627025,41.842131
-87.696949,41.68806
-87.754847,41.908576
-87.78678,41.931351
-87.563713,41.754344
-87.676006,41.884897
-87.619691,41.754022
-87.73773,41.879103
-87.705694,41.793591
-87.602945,41.734048
-87.626498,41.757231
-87.630927,41.720124
-87.685649,41.795102
-87.721443,41.790622
-87.64255,41.856323
-87.636415,41.757645
-87.708627,41.847269
-87.729682,41.896934
-87.746044,41.911108
-87.554052,41.737088
-87.628261,41.763262
-87.679954,41.777353
-87.637801,41.786716
-87.644658,41.768925
-87.555165,41.751772
-87.644265,41.903806
-87.755724,41.874041
-87.671952,41.791519
-87.651717,41.857985
-87.724899,41.805929
-87.657667,41.992435
-87.759499,41.910112
-87.576544,41.758982
-87.569208,41.768162
-87.622399,41.723486
-87.763447,41.883424
-87.593496,41.769786
-87.691099,41.786557
-87.684654,41.776992
-87.794671,41.909848
-87.757226,41.93128
-87.627541,41.675303
-87.72018,41.858146
-87.747979,41.86943
-87.576544,41.758982
-87.635008,41.772802
-87.706598,41.850982
-87.62184,41.780402
-87.594525,41.799588
-87.628096,41.841819
-87.716119,41.853284
-87.669258,41.856724
-87.750041,41.880832
-87.589028,41.776714
-87.617556,41.718903
-87.782774,41.920689
-87.662502,41.976542
-87.662502,41.976542
-87.715453,41.932734
-87.621398,41.746071
-87.686893,41.965823
-87.662053,41.79557
-87.611664,41.811931
-87.764267,41.885838
-87.551835,41.65726
-87.71713,41.919914
-87.605613,41.707346
-87.637426,41.726136
-87.633124,41.892289
-87.729326,41.835212
-87.665082,41.80721
-87.597716,41.781952
-87.620313,41.794841
-87.643461,41.938812
-87.570073,41.72143
-87.783225,41.910049
-87.559753,41.702922
-87.66728,41.763536
-87.693858,41.933832
-87.703995,41.918775
-87.605544,41.706635
-87.658182,41.993769
-87.725469,41.926712
-87.692662,41.980943
-87.601629,41.748946
-87.63958,41.675705
-87.639288,41.675654
-87.765282,41.934567
-87.775736,41.920043
-87.649297,41.908619
-87.650704,41.768146
-87.653813,41.940026
-87.647148,41.904503
-87.644265,41.903806
-87.649297,41.908619
-87.649297,41.908619
-87.560868,41.7226
-87.57986,41.766888
-87.553358,41.746337
-87.597871,41.755509
-87.617375,41.711105
-87.7715,41.947539
-87.61515,41.753027
-87.575401,41.77269
-87.645907,41.77037
-87.682709,41.750309
-87.666774,41.902553
-87.619379,41.688891
-87.630048,41.679105
-87.619379,41.688891
-87.619379,41.688891
-87.634687,41.807397
-87.564036,41.756113
-87.665506,41.788227
-87.559088,41.751936
-87.630103,41.902842
-87.618857,41.7859
-87.610745,41.780434
-87.683794,41.779419
-87.605817,41.781745
-87.756918,41.903032
-87.639886,41.900058
-87.641733,41.849045
-87.62782,41.839874
-87.658182,41.993769
-87.676433,41.764887
-87.767257,41.908973
-87.686656,41.749939
-87.724841,41.770239
-87.660298,41.864381
-87.706542,41.859332
-87.697622,41.846314
-87.697622,41.846314
-87.609183,41.803235
-87.715073,41.866182
-87.739616,41.886366
-87.644079,41.713711
-87.629268,41.790818
-87.674127,41.857576
-87.80861,41.952358
-87.633289,41.705328
-87.73146,41.91294
-87.692122,41.904903
-87.75759,41.926743
-87.666071,41.905095
-87.684586,41.919254
-87.644518,41.763528
-87.640307,41.670067
-87.649945,41.785732
-87.663788,41.759496
-87.562845,41.757068
-87.706256,41.839405
-87.641619,41.772035
-87.617168,41.779492
-87.632675,41.765499
-87.686404,41.864737
-87.756223,41.90757
-87.655881,41.745319
-87.655881,41.745319
-87.678241,41.855508
-87.78034,41.920812
-87.728003,41.842455
-87.6723,41.794046
-87.686798,41.765747
-87.657219,41.980125
-87.727905,41.838832
-87.66211,41.773926
-87.689348,41.903197
-87.714886,41.931304
-87.761652,41.909315
-87.705193,41.961098
-87.579569,41.740381
-87.594638,41.736681
-87.710786,41.865302
-87.650296,41.763722
-87.650296,41.763722
-87.632134,41.813163
-87.672765,41.679998
-87.645176,41.670579
-87.585606,41.758876
-87.677618,41.761233
-87.68204,41.775507
-87.769668,41.920645
-87.707283,41.846189
-87.726481,41.880825
-87.669262,41.699981
-87.610303,41.818119
-87.744326,41.811368
-87.708852,41.77534
-87.604521,41.798749
