lon	lat	zip
-83.626	32.836	31201
-118.285	34.180	91201
-90.673	38.718	63304
-98.648	42.460	68763
-79.954	41.603	16327
-75.265	39.994	19096
-96.851	33.001	75287
-117.162	33.515	92590
-77.578	43.171	14609
-74.206	40.297	7722
-90.495	30.634	70443
-120.686	37.386	95341
-112.047	41.139	84015
-122.414	37.759	94110
-83.909	37.109	40741
-80.252	26.122	33324
-94.822	37.345	66724
-80.849	28.637	32796
-120.793	38.728	95667
-119.212	34.196	93030
-75.655	40.063	19341
-118.584	34.262	91311
-76.907	41.975	16936
-110.967	32.275	85705
-111.824	33.344	85233
-71.420	42.965	3109
-94.339	38.642	64701
-103.509	31.405	79772
-75.727	39.893	19348
-97.081	32.612	76002
-122.922	44.503	97355
-88.261	42.021	60120
-78.506	38.076	22901
-70.859	42.507	1945
-84.998	41.961	49036
-122.481	37.739	94116
-71.465	42.777	3064
-83.345	32.394	31014
-83.293	41.472	43416
-74.264	40.515	8861
-120.657	40.417	96130
-78.819	43.309	14172
-109.005	45.142	59008
-95.837	46.829	56501
-77.301	38.884	22124
-117.963	33.834	92801
-83.497	34.312	30547
-69.797	44.266	4344
-104.658	38.240	81005
-92.258	39.743	63437
-77.118	38.781	22310
-82.114	34.862	29375
-80.116	26.289	33064
-96.768	32.934	75240
-87.789	41.330	60468
-96.914	46.828	58078
-97.443	32.713	76116
-76.987	39.424	21784
-73.902	40.874	10463
-80.126	26.911	33458
-80.044	42.033	16509
-122.639	41.727	96097
-112.438	33.638	85374
-118.474	34.418	91351
-76.839	38.890	20774
-84.206	33.951	30071
-88.183	30.618	36693
-88.412	43.797	54935
-71.482	43.440	3220
-81.629	41.407	44125
-70.888	43.176	3820
-79.135	36.728	24558
-74.312	40.777	7039
-74.044	40.328	7739
-81.504	30.291	32245
-84.998	34.002	30153
-72.571	44.214	5602
-80.649	36.337	27017
-71.681	42.117	1588
-81.378	37.601	25882
-97.407	27.702	78413
-87.849	41.922	60171
-122.149	37.459	94025
-79.604	40.600	15690
-74.038	40.765	7087
-76.319	36.714	23323
-80.211	26.344	33428
-91.248	38.150	65441
-95.887	38.096	66852
-117.907	33.670	92663
-100.787	46.823	58501
-121.739	36.940	95076
-98.571	29.467	78228
-73.675	40.999	10573
-90.656	40.461	61455
-93.184	44.732	55124
-76.452	39.326	21221
-122.060	48.236	98223
-93.298	37.204	65806
-120.567	46.605	98908
-97.416	27.760	78415
-72.563	42.834	5301
-79.947	40.461	15224
-70.991	42.220	2184
-88.941	30.435	39532
-85.512	34.873	30752
-76.081	36.779	23453
-87.078	35.616	38401
-88.097	41.054	60941
-71.112	42.373	2138
-84.557	39.366	45015
0.000	0.000	48169
-75.342	39.926	19064
-76.244	39.561	21028
-79.768	34.939	28379
-73.937	40.666	11210
-81.856	28.556	34736
-90.141	39.122	62079
-84.342	37.358	40456
-107.128	39.404	81623
-95.605	29.750	77077
-122.390	47.315	98023
-90.734	38.731	63368
-79.446	40.499	15681
-95.560	29.966	77070
-115.388	43.472	83647
-100.935	37.050	67905
-95.440	35.754	74401
-85.432	30.461	32438
-74.451	39.594	8224
-92.291	34.791	72118
-111.843	40.589	84093
-85.692	38.204	40205
-97.176	48.072	58256
-97.336	37.705	67214
-157.856	21.311	96813
-71.841	41.723	6377
-121.831	37.291	95111
-119.222	35.681	93250
-92.675	42.094	50632
-121.843	37.374	95133
-122.023	47.163	98321
-81.875	26.632	33901
-75.609	40.179	19475
-80.132	39.480	26554
-74.325	41.273	10990
-97.580	37.659	67052
-100.165	46.133	58573
-76.911	38.882	20743
-122.640	45.520	97214
-73.730	40.934	10543
-75.651	35.891	27954
-78.234	39.614	25411
-80.610	35.028	28110
-90.006	34.977	38671
-83.599	32.548	31005
-79.777	35.685	27205
-111.895	40.877	84010
-88.450	43.425	53050
-72.753	42.114	1085
-82.961	40.168	43035
-80.011	42.151	16511
-75.189	40.052	19119
-96.791	32.691	75216
-76.310	39.927	17565
-122.171	47.406	98031
-84.110	39.751	45431
-79.776	40.482	15239
-74.446	40.613	7063
-87.746	42.114	60093
-80.091	26.344	33432
-80.617	28.057	32901
-79.945	40.589	15101
-111.972	41.204	84403
-83.146	42.494	48067
-87.845	42.043	60016
-78.372	35.784	27591
-67.224	44.936	4666
-73.919	40.862	10034
-97.215	38.917	67410
-76.312	43.134	13027
-73.594	40.865	11560
-123.330	42.465	97526
-122.185	47.634	98004
-111.942	33.605	85254
-75.582	40.630	18069
-77.556	38.742	20136
-76.478	39.400	21236
-81.059	32.063	31404
-85.858	42.526	49010
-83.712	36.611	40965
-71.007	42.257	2169
-96.581	36.082	74052
-96.894	33.004	75007
-87.629	41.852	60616
-90.072	29.947	70001
-89.573	42.127	61030
-84.216	39.026	45102
-89.800	35.073	38138
-123.106	45.245	97127
-94.513	36.549	64854
-74.661	40.219	8690
-81.703	38.810	25271
-89.025	42.676	53548
-82.404	35.602	28778
-122.490	37.651	94044
-71.824	42.350	1520
-88.673	35.423	38340
-76.369	36.817	23321
-122.525	37.964	94901
-89.044	42.470	61080
-83.249	42.231	48180
-83.593	41.697	43613
-85.158	34.267	30161
-94.871	39.918	64485
-122.254	40.177	96080
-93.639	36.999	65705
-82.723	27.879	33773
-122.350	47.506	98168
-84.212	39.785	45405
-78.845	35.740	27502
-122.247	37.763	94501
-85.147	36.166	38574
-92.411	34.706	72210
-94.288	36.358	72719
-85.348	41.623	46761
-92.409	40.751	52537
-77.132	39.139	20855
-73.293	40.816	11725
-92.963	44.890	55129
-122.321	47.342	98003
-80.228	25.843	33147
-85.776	33.631	36207
-71.455	43.132	3275
-91.102	29.664	70340
-87.591	41.748	60619
-80.246	25.719	33133
-75.769	40.513	19530
-119.991	46.214	98935
-121.774	38.667	95695
-121.268	38.792	95678
-96.849	32.881	75229
-80.696	40.893	44408
-81.725	30.343	32254
-86.892	33.543	35214
-71.437	42.980	3103
-111.862	40.686	84124
-73.906	40.831	10456
-122.627	38.237	94952
-122.262	37.875	94709
-79.310	42.449	14063
-79.789	40.470	15235
-85.831	42.907	49428
-76.998	38.829	20032
-88.187	40.753	60946
-71.378	42.861	3053
-118.030	33.811	90630
-81.384	28.453	32809
-116.470	46.243	83523
-119.260	35.773	93215
-73.653	40.862	11542
-81.332	28.279	34744
-83.137	42.448	48220
-78.912	36.094	27712
-82.413	40.073	43055
-89.380	38.081	62274
-88.476	34.002	38821
-96.053	41.270	68114
-88.333	42.170	60102
-119.958	38.939	96150
-103.349	34.189	88130
-98.326	40.575	68902
-85.181	34.167	30147
-83.352	43.333	48744
-90.319	38.472	63129
-93.238	44.710	55044
-119.200	46.251	99301
-84.067	41.881	49221
-95.616	29.665	77498
-122.823	42.277	97535
-75.386	39.871	19015
-71.525	41.999	2895
-72.647	42.125	1089
-111.726	33.436	85275
-70.981	41.976	2324
-79.429	36.104	27217
-73.902	41.698	12603
-121.164	38.652	95630
-97.009	30.655	76567
-85.783	38.239	40210
-97.523	30.554	78634
-117.485	33.905	92505
-93.872	45.174	55313
-83.458	41.930	48161
-86.209	43.008	49417
-81.981	41.407	44039
-71.541	42.299	1772
-81.468	34.795	29364
-80.185	25.990	33009
-75.225	39.941	19143
-122.385	47.565	98116
-110.845	32.191	85730
-106.610	35.228	87048
-81.982	33.509	29841
-117.933	34.049	91744
-71.436	42.996	3104
-97.528	32.456	76044
-97.684	30.336	78754
-88.017	42.894	53132
-79.985	40.459	15212
-83.051	41.261	44836
-90.225	30.005	70003
-117.644	35.658	93555
-77.593	43.204	14617
-111.667	33.213	85242
-82.410	34.693	29673
-83.184	42.195	48195
-87.851	42.161	60015
-89.617	35.324	38036
-93.348	31.254	71403
-90.390	40.966	61401
-75.300	39.923	19018
-79.641	40.762	16229
-68.842	44.738	4444
-100.440	31.432	76903
-123.024	46.791	98531
-88.304	41.276	60416
-122.833	46.960	98501
-93.167	44.955	55104
-92.539	31.295	71303
-76.037	40.556	19526
-76.023	42.135	13760
-88.049	41.591	60441
-98.524	29.456	78201
-118.453	33.989	90291
-79.734	39.890	15401
-77.245	36.726	23829
-80.029	40.395	15226
-95.372	29.752	77002
-76.438	37.035	23666
-77.166	38.599	20640
-117.789	33.884	92870
-101.400	36.264	79040
-88.863	35.667	38305
-122.422	37.773	94102
-81.799	36.480	37683
-76.903	40.725	17864
-88.617	40.881	61764
-80.672	35.298	28075
-98.455	29.363	78223
-90.256	38.701	63120
-96.927	32.658	75116
-118.459	34.246	91343
-93.539	41.355	50125
-89.221	41.981	61015
-72.522	42.671	1337
-96.952	32.619	75104
-109.798	40.401	84039
-77.679	39.354	21758
-92.817	30.535	70648
-85.642	36.151	38501
-82.474	34.996	29690
-79.893	39.899	15458
-91.429	29.758	70522
-112.463	40.591	84029
-81.868	26.564	33907
-82.365	27.793	33534
-122.246	40.189	96080
-84.969	32.410	31903
-88.415	43.092	53058
-89.985	29.899	70037
-117.086	32.635	91910
-121.866	37.279	95136
-74.576	39.341	8221
-85.762	41.638	46540
-82.639	38.479	41105
-83.656	42.993	48507
-71.456	43.146	3275
-84.796	33.423	30263
-81.426	41.188	44224
-66.385	18.454	693
-87.706	30.540	36567
-78.888	36.716	24592
-79.414	35.217	28388
-84.316	39.356	45040
-73.719	40.721	11001
-88.297	41.839	60510
-76.332	39.547	21014
-71.079	42.412	2155
-97.398	32.777	76114
-80.016	35.978	27262
-87.963	42.138	60089
-75.665	41.434	18508
-87.555	39.119	47852
-122.229	47.715	98034
-98.314	36.118	73763
-117.964	34.096	91706
-75.022	39.997	8065
-73.637	40.593	11561
-117.127	32.709	92102
-123.057	45.330	97132
-76.204	42.930	13120
-80.012	36.263	27357
-89.944	38.548	62221
-80.071	26.529	33435
-114.242	47.021	59834
-95.351	45.898	56308
-84.192	39.754	45402
-119.733	34.432	93105
-78.942	40.300	15905
-94.040	43.240	50480
-94.497	39.171	64117
-87.694	34.821	35630
-91.185	32.796	71254
-73.654	40.717	11530
-88.522	44.027	54901
-78.318	35.840	27597
-88.881	30.403	39530
-85.727	42.681	49323
-73.437	40.891	11743
-88.169	43.146	53046
-118.151	33.973	90201
-90.638	38.508	63025
-120.877	35.743	93446
-86.522	40.291	46041
-86.282	43.956	49454
-76.393	39.345	21220
-88.248	30.803	36613
-118.896	35.365	93306
0.000	0.000	27894
-87.364	41.481	46410
-77.275	38.893	22181
-74.623	40.857	7869
-74.654	41.038	7871
-80.026	40.456	15233
-80.281	25.940	33055
-74.694	40.309	8540
-91.705	44.302	54622
-95.056	41.590	51531
-86.580	35.612	37180
-83.600	42.160	48197
-96.167	43.086	51250
-114.753	32.498	85349
-82.517	27.956	33607
-94.630	39.112	66102
-98.557	29.514	78229
-87.757	38.712	62417
-89.922	35.059	38118
-73.838	40.581	11694
-121.483	38.591	95811
-111.453	36.914	86040
-111.616	35.204	86004
-123.408	47.002	98541
-97.107	33.222	76209
-97.152	33.629	76240
-84.052	33.354	30248
-86.121	39.862	46220
-65.808	18.152	791
-83.132	42.338	48210
-95.620	29.591	77479
-101.728	33.319	79381
-73.463	41.385	6810
-116.557	48.269	83864
-84.578	36.103	37887
-78.495	36.710	23968
-111.554	33.405	85120
-118.291	33.940	90044
-117.070	33.998	92399
-76.202	36.812	23464
-120.427	34.905	93455
-79.904	36.082	27410
-122.133	47.868	98290
-75.121	39.933	8103
-90.654	35.846	72401
-76.062	39.589	21903
-82.774	28.144	34689
-84.833	33.916	30132
-86.633	30.436	32547
-82.819	40.087	43054
-73.869	41.019	10522
-84.380	40.395	45865
-88.837	35.653	38305
-117.794	33.809	92869
-112.341	33.437	85323
-82.952	42.370	48215
-76.468	37.164	23692
-82.989	33.115	31087
-100.943	37.039	67905
-81.344	28.393	32824
-87.329	35.216	38464
-77.466	38.753	20110
-88.591	30.919	39452
-75.389	40.626	18018
-120.446	38.043	95310
-96.849	39.031	66441
-119.111	35.317	93311
-118.515	34.278	91344
-98.273	30.595	78654
-117.067	47.223	99033
-122.878	44.847	97325
-76.579	43.312	13074
-121.939	37.728	94583
-121.404	36.851	95023
-74.222	40.508	10309
-66.939	18.477	678
-85.458	31.276	36303
-73.615	40.662	11510
-120.619	35.128	93433
-88.740	36.818	42066
-76.740	39.360	21208
-122.463	37.725	94127
-118.132	33.909	90242
-90.804	39.600	62363
-84.478	45.732	49775
-87.647	41.750	60620
-119.517	34.409	93013
-80.775	41.253	44483
-77.007	38.954	20011
-66.011	18.433	979
-74.210	40.820	7042
-102.155	33.414	79358
-122.034	38.253	94533
-75.361	40.077	19406
-86.809	33.356	35244
-77.998	37.067	23824
-77.355	38.659	22193
-98.578	33.856	76310
-72.800	44.904	5450
-73.082	41.309	6484
-84.870	33.821	30157
-80.776	35.297	28262
-111.759	40.370	84062
-95.317	36.297	74362
-93.636	44.658	55352
-105.123	40.145	80501
-117.929	33.657	92627
-85.575	30.954	32440
-99.432	36.437	73801
-86.341	43.407	49445
-73.696	40.848	11050
-90.241	32.330	39209
-80.424	33.439	29163
-83.388	42.098	48164
-72.835	41.818	6001
-87.818	41.734	60458
-111.016	39.220	84513
-89.071	42.518	53511
-81.756	40.571	44654
-77.327	38.808	22039
-98.269	36.549	73741
-88.131	33.900	35586
-73.483	40.691	11783
-83.684	38.246	41049
-79.991	35.892	27370
-73.945	40.806	10027
-78.388	40.529	16601
-115.073	36.112	89121
-96.576	32.735	75181
-87.692	41.780	60629
-93.082	44.970	55101
-97.665	34.449	73491
-86.109	39.690	46227
-117.396	47.809	99005
-71.130	42.305	2130
-119.999	46.318	98944
-75.278	40.130	19462
-122.307	47.724	98125
-111.921	33.607	85260
-121.421	38.647	95838
-72.518	41.297	6413
-82.100	34.217	29649
-89.513	34.328	38655
-122.197	37.779	94619
-106.653	35.094	87102
-82.254	34.819	29681
-109.841	32.259	85643
-80.868	35.929	28660
-95.559	29.775	77024
-83.782	42.422	48189
-81.713	30.169	32073
-105.183	39.813	80007
-96.260	47.079	56585
-75.666	39.751	19808
-83.410	42.355	48150
-122.980	45.525	97123
-71.113	42.538	1867
-111.882	40.642	84107
-81.551	41.587	44119
-117.365	34.575	92394
-85.968	41.652	46517
-76.458	40.067	17552
-109.249	45.182	59068
-92.025	42.157	52349
-82.232	32.821	30411
-71.099	43.114	3290
-118.268	34.232	91214
-86.214	40.144	46069
-96.787	46.865	58103
-82.406	29.606	32608
-74.482	40.579	8846
-72.307	43.713	5055
-80.238	25.973	33023
-121.965	38.033	94565
-85.148	43.769	49305
-122.118	47.675	98073
-87.666	41.493	60466
-90.980	43.889	54614
-84.592	33.663	30349
-76.937	38.878	20019
-93.695	38.586	64761
-119.180	46.184	99338
-94.635	33.008	75656
-108.197	36.743	87401
-94.343	33.020	75563
-124.052	46.349	98631
-91.403	39.948	62301
-85.104	43.250	48885
-76.510	37.152	23608
-76.105	43.176	13039
-94.859	42.091	51401
-97.580	40.635	68354
-96.006	35.954	74033
-84.519	39.177	45232
-88.200	41.885	60185
-100.701	37.205	67859
-119.841	39.532	89503
-111.781	33.442	85213
-74.214	40.736	7111
-117.295	34.531	92395
-80.318	25.748	33155
-88.618	37.081	42001
-119.920	46.737	99349
-87.744	34.526	35653
-81.603	28.749	32798
-95.330	29.535	77584
-122.387	47.539	98136
-117.931	38.858	89409
-75.647	43.089	13421
-89.066	42.454	61072
-119.723	39.556	89434
-121.327	38.020	95209
-77.023	38.915	20001
-121.268	38.013	95212
-73.947	40.694	11206
-88.116	41.544	60435
-122.098	37.671	94541
-76.124	43.064	13203
-86.089	40.482	46901
-87.734	43.781	53083
-83.024	42.389	48213
-104.447	42.760	82225
-82.297	29.659	32641
-70.109	43.857	4032
-98.394	40.887	68803
-112.255	33.490	85037
-118.406	34.023	90034
-118.292	33.824	90502
-118.002	33.823	92804
-86.881	35.926	37064
-112.314	33.610	85335
-122.707	41.086	96091
-83.273	42.368	48239
-94.800	32.518	75606
-82.180	36.602	24201
-86.622	36.232	37138
-118.477	40.183	89419
-83.679	41.182	45872
-98.617	27.874	78357
-94.782	32.130	75653
-95.487	29.649	77035
-83.386	42.244	48174
-96.566	32.855	75043
-97.117	39.387	67432
-76.772	39.419	21117
-121.849	37.379	95133
-93.014	44.928	55119
-82.683	34.502	29625
-75.065	39.957	8110
-120.489	37.309	95340
-118.955	35.402	93306
-78.992	38.111	22939
-76.018	43.828	13605
-79.188	34.811	28377
-97.103	32.893	76051
-95.752	30.139	77355
-131.805	55.470	99901
-93.122	36.218	72601
-78.972	36.028	27705
-90.379	38.545	63126
-81.666	41.502	44115
-123.073	44.065	97401
-80.764	34.666	29720
-112.013	40.539	84095
-118.231	33.937	90059
-88.212	42.079	60192
-87.825	42.054	60025
-91.242	42.867	52049
-121.429	38.552	95817
-87.468	35.784	37033
-76.746	38.976	20715
-122.320	38.330	94558
-87.651	41.444	60417
-82.538	35.484	28803
-88.780	40.644	61753
-87.178	33.825	35504
-75.055	40.130	19009
-97.489	41.689	68642
-118.287	33.951	90044
-117.196	47.689	99216
-111.799	41.747	84321
-75.627	40.339	19512
-108.342	45.939	59079
-83.761	42.280	48103
-117.322	34.121	92411
-122.385	40.595	96003
-83.328	34.008	30601
-79.717	34.885	28345
-86.611	30.423	32548
-161.340	61.790	99657
-75.320	39.982	19083
-90.106	29.978	70148
-83.603	41.630	43609
-76.321	36.837	23704
-93.211	44.732	55124
-80.313	25.898	33014
-117.294	34.131	92405
-89.854	30.769	70427
-95.543	30.002	77379
-105.081	40.349	80537
-76.918	38.596	20602
-75.107	40.005	19124
-81.388	35.486	28092
-80.185	40.254	15317
-85.603	38.256	40222
-77.492	39.846	17261
-72.540	42.060	1106
-86.810	33.233	35007
-75.769	40.813	18235
-71.240	42.295	2494
-81.690	30.352	32209
-73.842	40.908	10550
-73.971	40.688	11205
-96.891	32.582	75115
-96.040	41.248	68114
-122.443	37.803	94123
-117.523	34.123	91739
-84.351	39.524	45042
-76.310	40.039	17604
-105.273	40.014	80302
-85.404	38.746	47250
-89.871	35.207	38134
-85.811	38.298	47150
-78.832	42.944	14214
-83.797	36.345	37866
-82.441	34.934	29617
-95.511	34.013	74743
-85.697	44.694	49684
-85.885	42.216	49079
-79.982	41.687	16327
-76.606	39.026	21032
-80.162	26.023	33020
-82.032	33.401	30906
-118.064	34.544	93552
-83.615	37.961	40322
-96.362	30.645	77801
-84.215	33.679	30034
-75.154	39.917	19148
-90.167	32.370	39206
-79.626	41.919	16407
-80.121	26.627	33463
-80.126	40.695	16066
-98.492	29.450	78212
-99.079	40.710	68847
-117.062	32.674	92139
-84.771	33.801	30134
-93.449	44.999	55441
-70.956	42.030	2333
-73.943	40.815	10030
-80.737	34.688	29720
-76.896	40.287	17110
-122.817	42.271	97535
-122.240	48.401	98274
-89.865	30.779	70427
-82.160	41.373	44035
-93.085	45.019	55117
-94.733	40.991	50841
-74.318	40.530	8863
-118.088	33.935	90670
-101.537	40.052	69021
-83.234	37.079	41777
-97.507	32.856	76135
-86.149	39.839	46205
-80.856	35.036	28562
-75.419	40.278	19473
-86.633	30.420	32548
-98.514	29.418	78207
-106.671	34.737	87031
-81.592	38.349	25311
-86.587	36.272	37075
-110.884	32.203	85711
-116.912	33.482	92536
-81.954	28.033	33803
-98.561	29.305	78252
-122.162	37.872	94563
-68.504	44.499	4684
-121.129	37.739	95366
-106.395	42.819	82604
-90.044	41.174	61434
-93.898	33.748	71859
-86.761	40.315	47905
-132.384	56.469	99929
-80.085	26.455	33444
-75.496	40.592	18104
-84.430	39.126	45226
-75.165	40.717	8865
-98.102	45.453	57445
-117.156	33.681	92584
-80.333	25.741	33155
-112.210	33.534	85303
-95.303	29.933	77032
-78.136	42.206	14739
-90.342	45.141	54451
-96.334	30.673	77808
-87.937	41.903	60126
-111.681	33.430	85207
-72.973	41.543	6705
-98.052	27.759	78332
-90.527	37.906	63628
-112.004	40.638	84118
-84.701	33.388	30265
-87.773	41.694	60415
-88.095	33.750	35592
-77.002	38.842	20032
-75.580	39.738	19805
-111.798	43.824	83440
-118.418	33.995	90056
-121.432	38.654	95838
-75.326	40.008	19010
-73.945	40.814	10030
-121.916	47.864	98272
-81.388	28.449	32809
-88.386	41.787	60506
-72.631	44.599	5655
-80.140	26.107	33316
-96.045	41.257	68114
-71.507	42.541	1460
-72.698	42.351	1053
-74.296	40.625	7066
-70.797	42.177	2061
-88.764	44.373	54961
-87.266	33.725	35580
-95.975	41.356	68112
-78.714	35.891	27613
-83.359	42.390	48154
-85.259	45.313	49720
-92.406	31.364	71361
-121.826	37.987	94509
-82.373	34.880	29609
-87.819	42.087	60026
-122.173	37.794	94619
-95.440	29.829	77018
-79.999	40.442	15222
-85.637	40.480	46938
-82.788	32.968	31082
-119.772	39.176	89703
-122.628	45.644	98661
-82.346	31.212	31501
-80.095	26.305	33441
-78.874	35.724	27502
-85.365	36.796	42717
-122.792	45.298	97070
-121.018	39.265	95959
-88.234	30.545	36544
-78.662	35.909	27615
-80.338	41.123	16142
-84.470	33.803	30318
-97.736	30.510	78681
-95.446	29.944	77067
-79.826	40.273	15037
-89.191	43.643	53954
-77.725	40.590	17004
-73.897	40.870	10468
-92.741	35.152	72110
-87.999	42.971	53220
-111.969	43.511	83401
-78.695	35.359	28339
-73.969	40.619	11230
-73.198	41.185	6604
-90.620	38.791	63376
-104.679	38.671	80817
-117.902	33.682	92663
-122.429	48.953	98264
-89.971	30.030	70127
-75.689	40.165	19465
-80.052	36.713	24055
-84.951	39.272	47060
-72.494	42.154	1151
-104.492	30.589	79854
-88.555	31.156	39451
-118.185	33.797	90806
-90.886	30.073	70723
-92.442	34.957	72106
-96.499	32.084	75110
-73.970	40.590	11223
-87.976	42.365	60031
-123.114	45.615	97106
-96.291	30.564	77845
-80.576	39.263	26426
-94.784	32.495	75608
-117.758	33.717	92620
-88.751	41.965	60115
-116.925	32.796	92019
-96.749	36.005	74023
-118.512	34.031	90402
-105.061	39.718	80226
-111.960	33.786	85331
-94.672	38.620	66053
-103.594	43.772	57730
-84.174	37.998	40391
-71.335	42.577	1824
-86.861	33.478	35211
-71.114	42.306	2130
-122.804	44.809	97383
-88.147	41.529	60435
-97.492	34.364	73435
-80.497	34.989	28110
-98.857	38.889	67665
-68.923	44.462	4974
-84.498	39.044	41015
-88.008	41.963	60143
-82.820	42.647	48047
-75.347	40.099	19405
-80.680	35.007	28104
-75.396	41.491	18436
-122.466	37.716	94132
-88.326	33.460	39702
-102.019	33.592	79382
-72.750	41.800	6117
-82.701	34.788	29657
-87.780	41.580	60477
-115.598	47.837	59874
-76.626	39.118	21108
-73.817	43.059	12866
-83.534	32.887	31217
-104.137	43.820	82701
-118.187	33.910	90262
-73.128	41.193	6615
-94.811	39.811	64506
-72.524	42.597	1376
-83.243	42.383	48223
-74.199	40.654	7207
-97.413	30.594	76574
-88.087	30.683	36606
-119.779	36.298	93245
-95.179	29.640	77504
-79.939	40.608	15044
-76.470	43.066	13080
-94.802	38.826	66062
-75.399	40.535	18034
-93.162	44.977	55116
-75.334	39.975	19083
-92.351	45.303	54001
-84.653	41.938	49242
-84.469	41.883	49271
-87.063	31.125	36426
-79.121	41.472	16239
-93.061	44.975	55106
-80.574	28.102	32903
-82.361	31.227	31501
-91.769	37.931	65401
-123.675	43.034	97416
-86.703	36.473	37188
-111.567	32.892	85222
-94.647	31.627	75963
-85.534	37.876	40013
-80.292	27.161	34990
-104.996	39.923	80134
-86.280	39.960	46077
-112.688	36.236	86435
-81.433	41.648	44095
-80.746	41.239	44484
-122.817	45.506	97005
-118.914	35.380	93306
-82.343	28.055	33592
-76.356	42.585	13073
-80.839	33.499	29115
-87.605	41.748	60619
-112.195	33.619	85306
-88.324	43.514	53010
-73.945	40.783	10128
-97.368	47.949	58204
-122.684	45.511	97291
-100.658	43.305	69212
-88.404	43.056	53018
-121.661	37.119	95038
-73.663	41.041	6831
-76.706	39.283	21229
-86.371	35.885	37130
-82.422	36.540	37664
-71.827	41.373	2891
-120.477	47.515	98815
-118.150	34.107	91030
-80.352	25.680	33176
-74.529	40.388	8852
-73.948	40.719	11222
-122.424	37.795	94109
-95.957	41.133	68123
-106.203	35.816	87544
-82.416	34.848	29611
-92.980	45.267	55025
-84.975	30.430	32321
-76.992	38.862	20020
-157.961	21.400	96782
-87.675	36.314	37061
-93.085	44.930	55107
-119.236	35.782	93215
-86.899	35.922	37064
-117.948	33.997	91745
-82.390	36.529	37617
-122.127	47.465	98058
-123.675	41.046	95546
-84.736	42.246	49224
-87.722	43.725	53081
-86.306	41.827	49120
-79.905	39.610	26508
-87.068	39.560	47834
-98.695	29.388	78252
-87.824	41.888	60305
-79.995	40.440	15219
-96.977	32.834	75061
-96.706	43.830	57022
-80.853	41.316	44483
-151.280	60.560	99611
-76.177	40.025	17572
-122.692	46.883	98576
-157.815	21.268	96815
-87.777	41.658	60463
-76.932	34.726	28570
-92.117	43.375	52136
-117.129	32.725	92102
-120.070	36.982	93638
-76.700	40.260	17036
-103.083	31.855	79745
-77.341	37.338	23836
-120.525	38.641	95636
-106.751	32.297	88001
-122.553	47.147	98498
-80.147	41.880	16412
-82.620	43.275	48422
-97.394	28.675	77963
-92.352	34.803	72118
-72.237	41.626	6249
-81.492	29.721	32145
-79.009	35.942	27517
-122.302	47.333	98003
-90.296	38.780	63033
-83.065	42.471	48091
-82.477	27.446	34203
-94.719	38.174	66075
-81.124	33.327	29042
-121.982	38.021	94520
-73.945	40.828	10031
-83.101	42.412	48203
-82.535	28.085	33624
-105.011	39.711	80223
-98.155	38.708	67454
-84.327	39.337	45040
-81.661	41.453	44105
-92.769	37.213	65746
-122.714	38.442	95404
-77.063	43.229	14551
-81.567	41.563	44110
-87.583	30.414	36530
-96.816	32.459	75165
-77.173	38.982	20817
-93.059	34.123	71923
-95.204	38.772	66006
-95.973	41.227	68105
-84.787	33.960	30132
-73.987	40.771	10023
-95.831	36.281	74055
-93.209	30.230	70601
-80.736	28.246	32940
-77.138	40.482	17074
-95.603	29.707	77411
-93.763	32.441	71106
-90.217	33.178	39169
-93.222	43.450	50459
-86.336	32.575	36025
-87.892	40.569	60924
-80.198	36.643	24133
-76.780	38.457	20659
-90.772	34.778	72360
-117.800	33.769	92780
-96.635	32.857	75043
-76.164	36.864	23462
-74.093	40.875	7644
-77.175	38.780	22150
-76.685	39.238	21227
-121.528	39.730	95965
-92.467	42.188	50675
-100.632	39.121	67738
-80.226	40.232	15342
-76.555	36.938	23314
-122.192	47.988	98201
-112.047	33.514	85016
-71.329	42.070	2093
-96.675	32.928	75042
-90.561	38.238	63050
-117.658	34.081	91762
-94.667	39.109	66102
-84.837	34.657	30705
-76.220	36.914	23518
-121.841	37.344	95116
-95.789	36.088	74012
-94.068	45.026	55349
-82.945	40.011	43219
-122.257	38.182	94503
-118.452	34.005	90066
-93.032	45.082	55110
-88.281	43.207	53017
-117.290	33.759	92570
-106.822	36.229	87017
-122.262	38.171	94589
-92.322	42.508	50703
-93.761	30.153	77632
-73.370	40.675	11757
-88.007	43.118	53209
-98.515	44.878	57469
-87.720	41.749	60652
-80.551	40.409	26062
-121.148	37.969	95215
-101.307	48.225	58701
-74.305	41.603	12566
-87.022	35.191	38478
-76.927	38.871	20743
-98.356	35.474	73047
-76.517	38.238	20620
-81.805	30.195	32244
-98.654	29.226	78069
-73.917	40.828	10456
-97.780	42.350	68769
-118.134	33.882	90706
-85.380	31.266	36303
-93.614	41.545	50315
-73.801	40.729	11365
-97.425	35.377	73135
-97.729	30.164	78744
-81.703	26.945	33982
-84.160	33.568	30281
-81.736	30.291	32205
-77.534	39.446	21769
-90.106	32.451	39110
-76.341	38.713	21671
-102.401	35.880	79044
-66.055	18.451	914
-73.817	40.927	10552
-92.959	45.074	55115
-76.869	41.041	17856
-70.889	42.568	1915
-99.003	45.128	57438
-89.280	35.595	38037
-81.647	28.318	34747
-85.778	42.986	49534
-94.630	39.008	66208
-95.319	29.746	77011
